id	trait	trait.type	method	ancestry_distribution	trait.efo	publication.doi	publication.firstauthor	publication.journal	publication.date	variants	samples	url.weights	url.details	repository	original_build
PRSWEB_PHECODE174.1_iCOGS-Overall-BRCA_LASSOSUM_UKB_20200608	Breast cancer [female], Overall		Lassosum			http://bcac.ccge.medschl.cam.ac.uk/bcacdata/oncoarray/oncoarray-and-combined-summary-result/gwas-summary-results-breast-cancer-risk-2017				7118		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE174.1_iCOGS-Overall-BRCA_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE174.1_iCOGS-Overall-BRCA_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_P_5e-08_UKB_20200608	Endometrial cancer;Endometrial cancer (endometrioid histology);Endometrial endometrioid carcinoma;Endometrial cancer (Non-endometrioid histology)		P_5e-08			https://www.ebi.ac.uk/gwas				18		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_PT_UKB_20200608	Endometrial cancer;Endometrial cancer (endometrioid histology);Endometrial endometrioid carcinoma;Endometrial cancer (Non-endometrioid histology)		P&T			https://www.ebi.ac.uk/gwas				20		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_P_5e-08_UKB_20200608	Epithelial ovarian cancer;High-grade serous ovarian cancer;Serous invasive ovarian cancer;Invasive epithelial ovarian cancer;Mucinous ovarian carcinoma;Low-grade serous and serous borderline ovarian cancer;Serous borderline ovarian cancer;Ovarian cancer in BRCA1 mutation carriers;Ovarian cancer;Ovarian clear cell cancer		P_5e-08			https://www.ebi.ac.uk/gwas				21		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_PT_UKB_20200608	Epithelial ovarian cancer;High-grade serous ovarian cancer;Serous invasive ovarian cancer;Invasive epithelial ovarian cancer;Mucinous ovarian carcinoma;Low-grade serous and serous borderline ovarian cancer;Serous borderline ovarian cancer;Ovarian cancer in BRCA1 mutation carriers;Ovarian cancer;Ovarian clear cell cancer		P&T			https://www.ebi.ac.uk/gwas				21		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-ENOC_PRS-CS_UKB_20200608	Endometrioid ovarian cancer		PRS-CS			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004418/harmonised/28346442-GCST004418-EFO_1001515-Build37.f.tsv.gz				1115189		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-ENOC_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-ENOC_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-EPOC_P_5e-08_UKB_20200608	Epithelial ovarian cancer		P_5e-08			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004462/harmonised/28346442-GCST004462-EFO_0001075-Build37.f.tsv.gz				6		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-EPOC_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-EPOC_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-EPOC_LASSOSUM_UKB_20200608	Epithelial ovarian cancer		Lassosum			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004462/harmonised/28346442-GCST004462-EFO_0001075-Build37.f.tsv.gz				1441		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-EPOC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-EPOC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-IEOC_P_5e-08_UKB_20200608	Invasive epithelial ovarian cancer		P_5e-08			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004415/harmonised/28346442-GCST004415-EFO_0001075-Build37.f.tsv.gz				16		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-IEOC_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-IEOC_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-IEOC_PRS-CS_UKB_20200608	Invasive epithelial ovarian cancer		PRS-CS			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004415/harmonised/28346442-GCST004415-EFO_0001075-Build37.f.tsv.gz				1115189		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-IEOC_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-IEOC_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-IEOC_PT_UKB_20200608	Invasive epithelial ovarian cancer		P&T			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004415/harmonised/28346442-GCST004415-EFO_0001075-Build37.f.tsv.gz				12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-IEOC_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-IEOC_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-IEOC_LASSOSUM_UKB_20200608	Invasive epithelial ovarian cancer		Lassosum			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004415/harmonised/28346442-GCST004415-EFO_0001075-Build37.f.tsv.gz				41269		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-IEOC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-IEOC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-LSASBOC_P_5e-08_UKB_20200608	Low-grade serous and serous borderline ovarian cancer		P_5e-08			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004481/harmonised/28346442-GCST004481-EFO_1001516-Build37.f.tsv.gz				10		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-LSASBOC_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-LSASBOC_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-LSASBOC_PRS-CS_UKB_20200608	Low-grade serous and serous borderline ovarian cancer		PRS-CS			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004481/harmonised/28346442-GCST004481-EFO_1001516-Build37.f.tsv.gz				1115189		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-LSASBOC_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-LSASBOC_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-LSASBOC_PT_UKB_20200608	Low-grade serous and serous borderline ovarian cancer		P&T			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004481/harmonised/28346442-GCST004481-EFO_1001516-Build37.f.tsv.gz				15		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-LSASBOC_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-LSASBOC_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-LSASBOC_LASSOSUM_UKB_20200608	Low-grade serous and serous borderline ovarian cancer		Lassosum			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004481/harmonised/28346442-GCST004481-EFO_1001516-Build37.f.tsv.gz				486841		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-LSASBOC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-LSASBOC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-LSOC_LASSOSUM_UKB_20200608	Low-grade serous ovarian cancer		Lassosum			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004461/harmonised/28346442-GCST004461-EFO_1001516-Build37.f.tsv.gz				1635861		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-LSOC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-LSOC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-OCCC_PRS-CS_UKB_20200608	Ovarian clear cell cancer		PRS-CS			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004417/harmonised/28346442-GCST004417-EFO_1000042-Build37.f.tsv.gz				1115187		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-OCCC_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-OCCC_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-OCCC_LASSOSUM_UKB_20200608	Ovarian clear cell cancer		Lassosum			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004417/harmonised/28346442-GCST004417-EFO_1000042-Build37.f.tsv.gz				1098236		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-OCCC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-OCCC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-SIOC_P_5e-08_UKB_20200608	Serous invasive ovarian cancer		P_5e-08			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004478/harmonised/28346442-GCST004478-EFO_1001516-Build37.f.tsv.gz				21		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-SIOC_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-SIOC_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-SIOC_PRS-CS_UKB_20200608	Serous invasive ovarian cancer		PRS-CS			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004478/harmonised/28346442-GCST004478-EFO_1001516-Build37.f.tsv.gz				1115189		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-SIOC_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-SIOC_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-SIOC_PT_UKB_20200608	Serous invasive ovarian cancer		P&T			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004478/harmonised/28346442-GCST004478-EFO_1001516-Build37.f.tsv.gz				12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-SIOC_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-SIOC_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-SIOC_LASSOSUM_UKB_20200608	Serous invasive ovarian cancer		Lassosum			ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004478/harmonised/28346442-GCST004478-EFO_1001516-Build37.f.tsv.gz				110710		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-SIOC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-SIOC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_P_5e-08_UKB_20200608	Prostate cancer;Prostate cancer (early onset)		P_5e-08			https://www.ebi.ac.uk/gwas				117		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_PT_UKB_20200608	Prostate cancer;Prostate cancer (early onset)		P&T			https://www.ebi.ac.uk/gwas				118		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_Pca-PRACTICAL_P_5e-08_UKB_20200608	Prostate cancer		P_5e-08			http://practical.icr.ac.uk/blog/?page_id=8164				377		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_Pca-PRACTICAL_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_Pca-PRACTICAL_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_Pca-PRACTICAL_PRS-CS_UKB_20200608	Prostate cancer		PRS-CS			http://practical.icr.ac.uk/blog/?page_id=8164				1120596		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_Pca-PRACTICAL_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_Pca-PRACTICAL_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_Pca-PRACTICAL_PT_UKB_20200608	Prostate cancer		P&T			http://practical.icr.ac.uk/blog/?page_id=8164				1023		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_Pca-PRACTICAL_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_Pca-PRACTICAL_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_Pca-PRACTICAL_LASSOSUM_UKB_20200608	Prostate cancer		Lassosum			http://practical.icr.ac.uk/blog/?page_id=8164				178259		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_Pca-PRACTICAL_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_Pca-PRACTICAL_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_P_5e-08_UKB_20200608	Testicular germ cell tumor;Testicular germ cell cancer		P_5e-08			https://www.ebi.ac.uk/gwas				40		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_PT_UKB_20200608	Testicular germ cell tumor;Testicular germ cell cancer		P&T			https://www.ebi.ac.uk/gwas				44		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_P_5e-08_UKB_20200608	Renal cell carcinoma;Wilms tumor		P_5e-08			https://www.ebi.ac.uk/gwas				12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_PT_UKB_20200608	Renal cell carcinoma;Wilms tumor		P&T			https://www.ebi.ac.uk/gwas				12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_P_5e-08_UKB_20200608	Bladder cancer;Urinary bladder cancer		P_5e-08			https://www.ebi.ac.uk/gwas				13		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_PT_UKB_20200608	Bladder cancer;Urinary bladder cancer		P&T			https://www.ebi.ac.uk/gwas				15		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_P_5e-08_UKB_20200608	Glioblastoma		P_5e-08			https://www.ebi.ac.uk/gwas				12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_PT_UKB_20200608	Glioblastoma		P&T			https://www.ebi.ac.uk/gwas				5		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_P_5e-08_UKB_20200608	Glioma;Non-glioblastoma glioma;Glioma (high-grade)		P_5e-08			https://www.ebi.ac.uk/gwas				23		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_PT_UKB_20200608	Glioma;Non-glioblastoma glioma;Glioma (high-grade)		P&T			https://www.ebi.ac.uk/gwas				19		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_P_5e-08_UKB_20200608	Thyroid cancer		P_5e-08			https://www.ebi.ac.uk/gwas				10		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_PT_UKB_20200608	Thyroid cancer		P&T			https://www.ebi.ac.uk/gwas				5		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_P_5e-08_UKB_20200608	Diffuse large B cell lymphoma;Follicular lymphoma		P_5e-08			https://www.ebi.ac.uk/gwas				12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_PT_UKB_20200608	Diffuse large B cell lymphoma;Follicular lymphoma		P&T			https://www.ebi.ac.uk/gwas				10		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE202_GWAS-Catalog-r2019-05-03-X202_PT_UKB_20200608	Marginal zone lymphoma;Waldenström macroglobulinemia / lymphoplasmacytic lymphoma		P&T			https://www.ebi.ac.uk/gwas				5		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE202_GWAS-Catalog-r2019-05-03-X202_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE202_GWAS-Catalog-r2019-05-03-X202_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_P_5e-08_UKB_20200608	Chronic lymphocytic leukemia		P_5e-08			https://www.ebi.ac.uk/gwas				32		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_PT_UKB_20200608	Chronic lymphocytic leukemia		P&T			https://www.ebi.ac.uk/gwas				27		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_PT_UKB_20200608	PRSweb	hg19
